,value1,value2
0,0.268865435957925,0.44232062503582525
1,0.4470160387228036,0.3978219574453495
2,0.27914230601661916,0.5607723633293619
3,0.358488363766119,0.4574507662424866
4,0.3065432472549769,0.39652919467930486
5,0.2385133754076614,0.7
6,0.5022670495771061,0.6455351787798129
7,0.0,0.3149802703382608
8,0.257431377068968,0.338516762437749
9,0.2250989355821158,0.4515652146837844
10,0.018047944069965294,0.6322788517712793
11,0.3731043374450127,0.47214077709085883
12,0.254326765652679,0.5172121944867498
13,0.2614792905970304,0.5101733698614801
14,0.4131045620397401,0.5114118909170245
15,0.2053521289480288,0.34102989052880145
16,0.4795116607228269,0.5547113808374666
17,0.5067278509743729,0.3638075347910044
18,0.26806185059572585,0.7
19,0.2842944918412318,0.692457808224084
20,0.27984249564183006,0.3807528020477473
21,0.24452456347607435,0.43745264912538073
22,0.23179645255177633,0.3897286750304584
23,0.39109528599913784,0.5800636609966441
24,0.18981377296744567,0.40822328692401
25,0.44842104112874065,0.571193702750661
26,0.2323981923487311,0.49948597179094
27,0.37904087458062574,0.7
28,0.3016888848744931,0.3
29,0.09177548304064223,0.4953827264251391
30,0.38403163993923095,0.5441996983218274
31,0.22210693025296163,0.4064990515711293
32,0.6337062816223988,0.4925879110918248
33,0.19949980431404407,0.3247683373123208
34,0.13020771391170763,0.3
35,0.2304012781963612,0.4741717570572317
36,0.3333386031207854,0.5745510997214247
37,0.36036627487656203,0.5025552275352114
38,0.3223842968987829,0.557455824917374
39,0.40527474066813673,0.32876248435840566
40,0.2328180918376378,0.4422773307481742
41,0.4305213571273612,0.5518161816668954
42,0.48278627498415405,0.516626102231387
43,0.44448244862279507,0.3729181085539869
44,0.4616561916489418,0.6549511480942882
45,0.344685181145994,0.414412176581557
46,0.22495995738503327,0.4835647217008121
47,0.40323073530260867,0.4295392333592548
48,0.5625929313283231,0.49519937596264646
49,0.13261794075061759,0.5867088478716322
50,0.2879001673204256,0.5224392206346522
51,0.15365259775216591,0.4299302945236308
52,0.0,0.5417947121961237
53,0.3525736536079621,0.4675170647946558
54,0.37500554244111683,0.3400402917005221
55,0.336657266385905,0.3830741710147464
56,0.419704566285239,0.40021035686024165
57,0.2119175707037535,0.565814996143173
58,0.5234382338637872,0.3
59,0.19308998957538148,0.37338174958499226
60,0.3045559351752458,0.38280073885608346
61,0.16161326462112638,0.4608068101342502
62,0.2876581028612725,0.4349606575770126
63,0.4698197287648947,0.5316256691613037
64,0.31106009527010436,0.3
65,0.15346835845786488,0.40554394764612994
66,0.2169395407197714,0.549139532504924
67,0.21456122462071023,0.3830200821224753
68,0.5343342312432534,0.6190609427733853
69,0.23565456248968056,0.5446438733326391
70,0.27418685018854305,0.5843138959815504
71,0.34605003719930993,0.540660927486995
72,0.510231994171022,0.512274749599186
73,0.30465387962247975,0.37197311842488556
74,0.35680025852703817,0.6069113027631841
75,0.03490602363880346,0.40400147164144173
76,0.12274462282951579,0.43740670958726213
77,0.5635454270672433,0.3
78,0.2142522685568594,0.3674295698801474
79,0.28157506659273057,0.5827780848665608
80,0.15103832724082547,0.3646430195723711
81,0.12006269562750735,0.5822807381895858
82,0.4677565768910373,0.3015899482065961
83,0.5013059512909778,0.5153185204898583
84,0.345606724094587,0.5756193448998698
85,0.3862406198346699,0.45820202864671644
86,0.309998437219248,0.3349900405613221
87,0.272652377152038,0.6767612147432653
88,0.43680191889589,0.42611291088087466
89,0.19326076322028518,0.30313667903063846
90,0.3199018269172178,0.4957507651712286
91,0.47311424089032694,0.4279607370384089
92,0.38198743038380173,0.5150107941933569
93,0.5804676615871499,0.7
94,0.4918307501126332,0.39348595733614106
95,0.5395562098126591,0.36201046815148985
96,0.14627379609419608,0.3
97,0.24489228601828453,0.4755050602778859
98,0.4148627292967716,0.6656617694368356
99,0.23007309248952768,0.6394240315172421
100,0.4084602425786966,0.5522302996024364
101,0.0,0.37567461654257717
102,0.5520439708706169,0.6734816125373655
103,0.02328957861804626,0.5889465526976465
104,0.1920169189829305,0.35679112331181806
105,0.36253084163676397,0.46377051767218497
106,0.0,0.5662488903380805
107,0.529672384132933,0.5643405930445808
108,0.4402865880591992,0.40091555047242666
109,0.14975310266244354,0.41450664948897453
110,0.267571957221995,0.6311198076870637
111,0.2203697435874838,0.41761160848893797
112,0.2630829879675403,0.5887261725731823
113,0.38781520779012996,0.5958388748032664
114,0.23029211917183035,0.34295538292005556
115,0.42129576324254725,0.3401383619482985
116,0.372715558533229,0.4892044317778324
117,0.3608538949069742,0.5709295327546835
118,0.44594697772064873,0.4026802938004802
119,0.5081905128275696,0.5575520578354498
120,0.1926579653913344,0.5850517739927595
121,0.31056779254688455,0.3657837039375538
122,0.24282053390093966,0.49845584674169136
123,0.43042114573231705,0.44183661513207534
124,0.40454904153143384,0.391647011470282
125,0.29966403738791975,0.5225110202534501
126,0.5449125011540699,0.3935452780224692
127,0.5881021850368597,0.5873460566489023
128,0.352627845846572,0.6512052127726579
129,0.27177627684803546,0.49360004755550696
130,0.22710235315645394,0.46960454652819483
131,0.31017755485600745,0.3
132,0.29283576033419906,0.4015240475681264
133,0.08336582539351775,0.4836832461650649
134,0.19600445413487994,0.3
135,0.0,0.5463307481026306
136,0.5196443050730871,0.3891228525027436
137,0.5981171664298544,0.53155464667113
138,0.3285494277070961,0.5059332368100101
139,0.09387652905958183,0.7
140,0.02596959148929462,0.4005083321135873
141,0.23058420699652765,0.49337346865443854
142,0.23788873079417813,0.4886047728880455
143,0.46217290057624427,0.46607814198355746
144,0.28020219036320165,0.5807270447105654
145,0.542808110333888,0.4044761277980402
146,0.4635226791725564,0.47001026880408175
147,0.3603009728836777,0.3178944613663342
148,0.15454542721211334,0.5313443466817771
149,0.4339669544364962,0.4427727081922948
150,0.4120795608286894,0.5591072678596799
151,0.10657165932340429,0.48246668753715644
152,0.07563724807711905,0.7
153,0.33006327710024275,0.5628361449248926
154,0.4036399563231989,0.41906796452391326
155,0.39860423002676354,0.6210186190919441
156,0.314255172830614,0.460164249510215
157,0.17300418073403998,0.6230200637623365
158,0.273534431227479,0.42250936442617737
159,0.2555469307481334,0.5494360416295633
160,0.13212063950391112,0.5343126193248644
161,0.2107541783236403,0.7
162,0.20611323230193024,0.522087383537075
163,0.44181180061274195,0.5031789791208086
164,0.1999778140155501,0.5047598352724122
165,0.3319869898058374,0.5295397350018618
166,0.4109829554408966,0.6167277594105862
167,0.2896117804136262,0.5962655173562004
168,0.2608358954799581,0.5989454168656159
169,0.25153926579503383,0.6473096560414132
170,0.3050973860372495,0.6506286195260098
171,0.3502664275057284,0.30744552737298164
172,0.10474478052335445,0.4748964041634609
173,0.16208882448262277,0.43831963216501285
174,0.4486277009166964,0.6303972975490317
175,0.3090730858822826,0.49364666320114825
176,0.2724705040478159,0.6841170675128277
177,0.12422993370060295,0.5223694569726683
178,0.15237038993109087,0.4009926192712755
179,0.2577276337213915,0.4526977640249972
180,0.32906751951106356,0.583247049151056
181,0.12385866800964573,0.37520708486335624
182,0.2672864563490197,0.6952181694371602
183,0.02568002278573367,0.5034588373404972
184,0.22893159984671663,0.4838681508147574
185,0.2514998104594218,0.37790344720674196
186,0.1550483652954685,0.41055824794441353
187,0.34881678062431437,0.6266168880214843
188,0.34685926317949234,0.3807856512204078
189,0.2655426838370587,0.42121746770815977
190,0.27667722246459997,0.5370110875181567
191,0.4863731172649681,0.652230523038926
192,0.5132039416829783,0.6453857713625557
193,0.4623894391047422,0.49790905740565805
194,0.19322240765651966,0.3202875509561235
195,0.39134176688181355,0.5371965595597704
196,0.38727670781495066,0.6913889464199245
197,0.09428779909605386,0.3861106196634824
198,0.36671397100905534,0.579821916463485
199,0.3359182691024187,0.6502886627814648
200,0.17658260121456631,0.6360818554897666
201,0.24361146104045406,0.4057863027430175
202,0.3807263714079573,0.3586380564762004
203,0.16626739511006086,0.5209506751996249
204,0.2233469889112218,0.47932580962182225
205,0.26865465895249896,0.4691584687827456
206,0.4507271372654268,0.39872031248326956
207,0.046239057312154996,0.478041366281311
208,0.41981572251680244,0.38626659517456663
209,0.21239823137114933,0.42407549347667256
210,0.3981708899134102,0.5728391707451886
211,0.6590090814362355,0.457619380168267
212,0.32370186035228943,0.47514110866870557
213,0.403064722439559,0.38934868437636894
214,0.34288117938018864,0.39624432522228864
215,0.6282076273067527,0.4268707904215779
216,0.6680804703566253,0.605045755599316
217,0.19922657813102768,0.37585532037663777
218,0.416511867207354,0.3
219,0.46343792957152663,0.5508273184248662
220,0.24620126962334654,0.4922033508209638
221,0.3625239025429062,0.462898716551501
222,0.13980145032940852,0.5159155318366457
223,0.2957828361501743,0.41394377880463834
224,0.0,0.5615723476635343
225,0.4986775033071209,0.5605400630996208
