,value1,value2
0,0.40362887807378334,0.5643215589864574
1,0.4311237842150306,0.5939823546620555
2,0.6398883757359307,0.4
3,0.19161154066178143,0.5524504411997517
4,0.40412206205311696,0.7004729167954891
5,1.0,0.5110594288271307
6,0.6193081041840377,0.44573575463273235
7,0.2769509113634656,0.5683287814105976
8,0.16030108198915338,0.495483716556676
9,0.45578980277276365,0.5414391481569449
10,0.4525759861833568,0.604535498861668
11,0.8641183592110988,0.4767068071802441
12,0.3873512159705558,0.409631692685679
13,0.5980770958982112,0.48890038256578977
14,0.25728770699723613,0.4316508613375158
15,0.9322407226819374,0.4919162679709255
16,0.9267467618951768,0.5413964661761291
17,0.48687266978433524,0.5388899492922786
18,0.7586723710740588,0.4469904206638446
19,1.0,0.6451898192745527
20,0.5887508156625003,0.411939175801899
21,0.6834008609652463,0.4
22,0.825470160309952,0.5870474692078593
23,0.3290061359450892,0.4489071890080725
24,0.6872737593094076,0.5065662796184669
25,0.6842528870194817,0.47811658565170234
26,0.8805813370539275,0.42920570238765804
27,0.8132903229201146,0.4
28,0.1,0.45819955563537745
29,0.21750453572710193,0.5632091364795772
30,0.4312247402645708,0.42606161343145094
31,0.5099587060805539,0.47614607976186873
32,0.8751502008635914,0.5111883018125092
33,0.17119470003024512,0.4896104099099108
34,0.5680931592674593,0.5566040606948025
35,0.3035291719988323,0.5232082217781227
36,0.7274522510674248,0.4
37,0.39992621897360636,0.4942372775084581
38,0.5181899769223803,0.6985159658169939
39,0.6291403441649012,0.43969114561863193
40,0.14892456724231606,0.6423750564189041
41,0.21961737270070142,0.45735451125720816
42,0.549623119723693,0.4507234230654512
43,0.504625776919774,0.5276785672689269
44,0.5771988246422151,0.5305284633573486
45,0.5009132244011574,0.46583401096092464
46,0.5423023227199723,0.4
47,0.1,0.464563615838548
48,0.47825107134644207,0.5503372866890898
49,0.6407117543191649,0.4721801285321992
50,0.5888710765424985,0.44766644888130985
51,0.333401262930374,0.5656211671585495
52,0.7385999562806786,0.463683414287242
53,0.8680449389208602,0.6041431833946246
54,0.5040993517770181,0.5403506278867467
55,0.588867180044206,0.4740108724896777
56,0.23484772723330705,0.5171852347683136
57,0.3302549345926227,0.47323337785082986
58,0.9293709077437211,0.4170066455510546
59,0.6860517641178597,0.4469141039262975
60,0.6465595852738444,0.5233920810824543
61,0.13504731876870585,0.493894180186047
62,0.669408205386561,0.5096083323942128
63,0.4570749591052101,0.47948364211546257
64,0.6954432929446859,0.48185894399471757
65,0.1755922681413929,0.5005005205295667
66,0.1,0.5162612708078353
67,0.25808560858874563,0.4
68,0.21101790766486916,0.4953290149338155
69,0.15090776466813371,0.46131780173344944
70,0.38833889777751995,0.4722097735827737
71,0.3718288721221855,0.4426560516877857
72,0.24373822368163717,0.576730337775203
73,0.7460701176305222,0.5412292846071853
74,0.3462754388927808,0.5040089177835718
75,0.43781828819825364,0.6156878760367485
76,0.166682080890597,0.4
77,0.7973877559294238,0.5240639926005018
78,0.4145543445686247,0.5414873837357659
79,0.43782774136898306,0.41590914290153996
80,0.8835165001387766,0.5459831109375791
81,0.22226371008985557,0.4440955514742477
82,0.8354914105660267,0.46546221262001825
83,0.46463534771922477,0.43985878703476106
84,0.673730378558917,0.46923540044798834
85,0.32942644146221345,0.5679238942002793
86,0.7681846426198136,0.5377245576412135
87,0.644382146769856,0.4084790872296864
88,0.6543206894495459,0.5670951492928553
89,0.7795418165417292,0.4231933494831701
90,0.9747685835256101,0.4
91,0.48294874145724476,0.546839773067915
92,0.6527493459290722,0.4
93,0.4203229626966109,0.4
94,0.4825535477785717,0.4400338238023347
95,0.8667872505201084,0.5160832661774658
96,0.32191432055691815,0.5667840333619041
97,0.11282367122606035,0.4
98,0.2182526596499138,0.5437741204866403
99,0.42117933182343736,0.40151651164040464
100,0.5526375880621608,0.43865175496909753
101,1.0,0.5351505095783285
102,0.20036095740544807,0.4639457134006086
103,0.364621094467818,0.6576372322317481
104,0.29891436360926815,0.5417190375793491
105,0.3529233423478434,0.5490314490062299
106,0.47702911404699466,0.5014404217003424
107,0.4524905401638071,0.4
108,0.4857539173194834,0.5610680393947567
109,0.1917374035734723,0.5822290526645358
110,0.22610597122557535,0.48509389769562666
111,0.4758805506439161,0.5386084277511556
112,0.4368004488036156,0.6680755757976651
113,0.1,0.5315049899867763
114,0.25250679438261464,0.47649940929679413
115,0.6127922599644334,0.6127646163233615
116,0.25941350341079217,0.4723499027291867
117,0.4529879174363616,0.5595967765216201
118,0.5144471672999554,0.4020664484262901
119,0.907457440194441,0.47907597398515334
120,0.1,0.5255347409531335
121,0.25640906792272844,0.4
122,0.9794398404343497,0.4
123,0.37949908465803583,0.5700276846944263
124,0.1,0.5377792436167537
125,0.1,0.542558529822786
126,0.37236207526010534,0.4317454793009244
127,0.3264061196095899,0.46229548190298153
128,0.7141464209790132,0.5551704849411485
129,0.3191895534025225,0.43877339169113433
130,0.9332175147450266,0.4649549115918446
131,0.5840866643912231,0.6285347003465125
132,0.5376179846199729,0.4
133,0.5555258079677968,0.48713695421076936
134,0.7849015503691417,0.5506153510405061
135,0.7820451482696331,0.5785303357546507
136,0.4143355181809371,0.5286886930035074
137,0.7680877394351343,0.4724624175337379
138,0.14770969592002298,0.5467290440236144
139,0.30675176411699434,0.5616636209410194
140,0.760733570823956,0.5158654582084458
141,0.5631907867975607,0.47825522094912376
142,0.8123983680131728,0.5091553444114152
143,0.3723514749563502,0.40806223303445444
144,0.8916880980029448,0.4925160513587577
145,0.5612120984352961,0.5090229174982022
146,0.7295799745126681,0.44408737298827744
147,0.38309253794621817,0.4263665572580507
148,0.2919083668673262,0.49378451379083915
149,0.6894025297490392,0.5867621481946756
150,0.436618708501039,0.6063071024962521
151,0.1,0.5517427324428408
152,0.6216079119628408,0.5350063055332899
153,0.18421687187350583,0.4534107083654302
154,0.40094878359853525,0.545937398204419
155,0.23057082409860624,0.4420906926853687
156,0.7176026364695739,0.4672156283833656
157,0.526757038382091,0.45158504551441
158,0.1,0.43255799425085056
159,0.1,0.4731712092071547
160,0.11546734640198686,0.4
161,0.8240314325113,0.5659492502380956
162,0.730814852666933,0.5408069166489292
163,0.6327216738564451,0.5420957175623135
164,0.5817411932492431,0.5958730097970462
165,0.17937731192737205,0.42492588759825145
166,0.1,0.4965888370974668
167,0.41896144459859624,0.5196289040417408
168,0.7398307872607736,0.5539386920765269
169,0.9312878186252304,0.42642505480612847
170,0.3818667857963492,0.4958917469925041
171,0.1,0.6070096014633121
172,0.641137893711762,0.5027973679283264
173,0.48353028080867105,0.5061751026491411
174,0.41758830230877286,0.6113853196479467
175,0.6094303764349496,0.5547082185646208
176,0.6169711872202954,0.49646300944458016
177,0.632754411757791,0.4889771320052122
178,0.3391544134841813,0.5361053271181102
179,0.5424579747191588,0.4307457762795722
180,0.1,0.4368141760534549
181,0.676789324057402,0.5650384065026341
182,0.7894251273770669,0.4228775036007357
183,0.3830746684370223,0.4785853813345039
184,0.1,0.5790820693887822
185,0.33197829713595073,0.428358891155145
186,0.8830869465279235,0.6149748264133049
187,0.3768049057105075,0.4944757104330422
188,0.4742963238668234,0.5303400730396552
189,0.5233460158982967,0.5784363697545085
190,0.30425459335031746,0.5583834581075743
191,0.7955018038313197,0.4
192,0.49681552121666106,0.45466464742458956
193,0.5149481583716591,0.5001574049174717
194,0.6358817737944606,0.5164766239882304
195,0.5087324994155066,0.4952562442475545
196,0.24896519367497094,0.5180461488587399
197,0.6283261273030017,0.5057561459218186
198,0.850583403769942,0.4522481127418106
199,0.820043164918467,0.4
200,0.21401837914481553,0.501604997583551
201,0.60676437279926,0.6027602684221691
202,0.8545475809418193,0.5238195765184619
203,0.6738155677427712,0.6034084288714429
204,0.44378678021339385,0.43036223290052344
205,0.4469660303017909,0.5492978280750405
206,0.4292623040749968,0.40220915662079415
207,0.7660408406537464,0.41571686894609566
208,0.9259121243746734,0.4617603354037444
209,1.0,0.4
210,0.38404562687370325,0.5941469529353642
211,0.2599087881728239,0.49101450913082156
212,0.4567090899367319,0.49481279668192246
213,0.7260031778080807,0.43658652476521964
214,0.7723890379170784,0.4
215,0.46598165094255156,0.4804104194665335
216,0.7197095069969635,0.47423847857344387
217,0.40693054727116257,0.4472258686615617
218,0.5003933252754732,0.5258069663961233
219,0.4143712345602266,0.5512099265575158
220,0.5707216154615296,0.587149093244885
221,0.7826533717750097,0.5579310996829588
222,0.7137397737131141,0.46378325671697246
223,0.7170397100049866,0.5649590355968326
224,0.7818590730871671,0.5056376200272592
225,0.3723498572988484,0.41958170826979685
226,0.7745965708945037,0.53187387529733
227,0.15223244421299525,0.6130602398143059
228,0.47067787423013463,0.5224309768223585
229,1.0,0.5226907596069905
230,0.3653944177675537,0.6628834685666251
231,0.7453872048903205,0.4746058303171245
232,0.47846902622615445,0.4085851651568485
233,0.4020726864669056,0.587167639208425
234,0.5329737494272437,0.48633932673367436
235,0.3834754540383737,0.5945842945852566
236,0.29476302601304616,0.4019995744106846
237,0.4324786074408357,0.42919507131054246
238,0.22576766086890038,0.44114823996399105
239,0.5556587468197499,0.5105766624710072
240,0.35921493185653225,0.4811099058328573
241,0.9312161438654316,0.43632873489936014
242,0.7010708762449347,0.5812963845123322
243,1.0,0.5709033460383366
244,0.644399448971525,0.5450993123371256
245,0.46540371406791514,0.4384960206428997
246,0.488490498461964,0.6880278485538833
247,0.47743164521446824,0.4
248,0.27528400644804896,0.49877702920734956
249,0.1179050243453138,0.6346070878523196
250,0.4536319872470407,0.5196784466597456
251,0.36087689733429257,0.5425063979853769
252,0.1,0.47790265463347187
253,0.6974210504946696,0.5305159443592118
254,0.40551656747164133,0.5526893471330332
255,0.9332193144805668,0.4
256,1.0,0.522299455513107
257,0.8209880562512875,0.476874576086841
258,0.5772146433779587,0.4115774220986336
259,0.7777049951115081,0.625638251840241
260,0.44223305261681845,0.5554899826238932
261,0.6478150034375536,0.6417484343250197
262,0.2911884074259298,0.5276608250739492
263,0.5944464710347575,0.4738941816194981
264,0.6592011124158607,0.4695076427766434
