,demand,res1,res2
0,77.05525529557409,0.8248723821970798,0.6599251230429715
1,105.13973016288217,0.030950611109205828,0.7584697825384412
2,36.99723616771988,0.12516349778264435,0.5606271961282612
3,40.2565466837257,0.15015638484229488,0.6117071049347675
4,65.5319586035763,0.0638292443103936,0.5044567844432166
5,94.04665456044245,0.13806160471973916,0.4753028899921559
6,46.30764296420577,0.8711211872092818,0.41564178054137163
7,57.0097121493982,0.04202007273483244,0.6907762236350988
8,103.08397180264086,0.6449809516357567,0.5180514989088594
9,82.30272878425588,0.2310617702475921,0.4246533816972066
10,31.644534641479574,0.58660685904814,0.4492462328287553
11,47.45817155638595,0.7168160138949307,0.4184883227279145
12,37.776141300744136,0.030816193732721597,0.6522223733703156
13,122.69195260878432,0.08635148652370872,0.4875320792451873
14,30.399966047666748,0.41695713320167094,0.6573083363577075
15,72.32519108728022,0.17805766589365513,0.5103931084225398
16,100.8301919350449,0.9794088549922714,0.7640362145131117
17,46.59490298706639,0.017681580647902484,0.795285208344225
18,72.68784005766196,0.923612467717107,0.6791255784280423
19,107.95047233454319,0.15454251841831568,0.7395007117557186
20,105.99368734370492,0.38805901804286036,0.7062692655986005
21,123.3576654083643,0.25807406111645514,0.4575268294995962
22,47.792002130699096,0.4837837564508034,0.579531368787251
23,47.85829696371088,0.4880358242469267,0.7446116669183216
24,88.46501340947295,0.5758968825797574,0.7839603443767895
25,112.04442582041189,0.982678151698775,0.6266793495776677
26,48.615274996653824,0.2692842931693551,0.4022223648664187
27,115.84875353249491,0.5074961137142341,0.7030040460462224
28,33.398118911643664,0.06326710000794311,0.4663068363291598
29,89.85540040405162,0.49420152822947516,0.5407541658170427
30,47.83041202148824,0.8217701105853683,0.568402840939096
31,94.78269121203292,0.2977487767181324,0.5588160274454954
32,80.10157445259982,0.4143082832168271,0.6773926524189671
33,117.36989557408566,0.5130343795577371,0.5925565493643454
34,55.60268169432943,0.05591865740166646,0.6107806419026269
35,107.16828139741101,0.5813307749384631,0.7491454761851628
36,96.78157614291125,0.05028748748082157,0.7983880804919884
37,40.39408717477523,0.15923919820453292,0.6739724357184984
38,76.15371509789748,0.05025669147365841,0.7318112447340154
39,111.52424011914842,0.17845228989396233,0.5238227551420218
40,34.280834435413766,0.7424628599652959,0.4564311733216308
41,54.05227639731884,0.4250277069744185,0.7184276643109182
42,67.92723320538487,0.1363417680914467,0.6840624978557659
43,25.097498320024336,0.4003424876753774,0.4691437234443906
44,29.443345512427943,0.38613814728470564,0.4019610903477509
45,111.80712437129354,0.6120821136738861,0.7090636820888055
46,99.5788182847087,0.0849702270024959,0.43155431503737085
47,43.11968007646689,0.6185881517610514,0.7075622913313873
48,31.180824234986794,0.20314615830569438,0.43386033588338524
49,107.83618437718417,0.20818584066463952,0.5771303153160731
50,62.911005491752526,0.3817754257215069,0.4054677334022395
51,68.41832709686673,0.2972849287593069,0.5988124558142824
52,56.20591333263106,0.8342373762950593,0.6652609061741732
53,109.48361120198872,0.5319913825828266,0.6774542592823558
54,101.16768660212637,0.17265091678005118,0.7450143492086231
55,124.53399115651405,0.9782545643844296,0.5308354388277173
56,55.64498779947694,0.8654115535095094,0.4154384930617294
57,52.99194076380572,0.4987827899143601,0.49946190412681685
58,74.15215067407749,0.03371473953383364,0.6175330049363891
59,58.10032712605254,0.5532923165075165,0.6590453224000754
60,89.37308120345547,0.10327581084394144,0.42895818299756555
61,48.45970696120982,0.4062476691981879,0.5867631882621217
62,33.811883892574556,0.3294797482046897,0.429183336905717
63,96.56191382863727,0.7417802941096618,0.6230722124059871
64,48.54778742002328,0.697581965394879,0.6400248612415861
65,62.20369354128936,0.6819120317936832,0.6843546415915892
66,83.54647108561377,0.32034415976806196,0.6777962004837842
67,47.065811788896355,0.07469891386483041,0.4209099866603385
68,38.65076832941947,0.45591671520467225,0.46839396893253044
69,93.810649895176,0.1642837510646048,0.6422581821695763
70,96.20406407422595,0.919195277126301,0.46357020185434633
71,112.32307487668027,0.05232545566965263,0.6954205655974353
72,85.8582632802498,0.23772687978729867,0.5480465486196198
73,50.23867174548411,0.6748039255140735,0.7855566438740593
74,102.69096760617522,0.9552062500271528,0.4518179164976959
75,80.40859714223049,0.7370079526458635,0.5032077997910149
76,105.17107365510071,0.29371183971662196,0.5932653416675256
77,114.86710528891966,0.35890904084122854,0.5583804763055475
78,91.24056065194549,0.623302368591136,0.6442904969954601
79,110.6932187957426,0.49447013132466866,0.5582061979863334
80,62.026658913992435,0.004550473054123816,0.7487227724386194
81,91.98671784467066,0.6589576596275144,0.6125342141421303
82,120.57124985479946,0.9171473647217229,0.7228611438305126
83,106.5859419667182,0.674007549572441,0.6823360939087926
84,68.83645883742238,0.3657549055230741,0.6937844818619598
85,114.41206565296967,0.41859223228189957,0.7077132612789917
86,50.73565943976838,0.7645236417142335,0.6894600737303569
87,28.132200632285098,0.3265297197094822,0.7482784995380232
88,101.00316049386349,0.23225358202501012,0.5839969232083276
89,47.901836641030236,0.07173815313982823,0.7965255049700822
90,67.93417898139936,0.44490183618408674,0.7796096317181108
91,120.13685514286342,0.43974688216039404,0.5390597576918544
92,35.26720239993388,0.5789397914782827,0.5775196235299025
93,46.72414087716894,0.4310160638993059,0.6509345716835344
94,60.45959100313061,0.10532615736866369,0.5106820776178234
95,51.300324033369535,0.7485567891397309,0.6278616775198116
96,99.82217715159858,0.7073142880324859,0.6885052469606844
97,42.74938255161701,0.1198548487965243,0.7765810700032075
98,29.377567154799866,0.5405686847003421,0.40397855433382956
99,84.52332197710726,0.30389931721059693,0.5240908707112496
100,99.64468071911116,0.48386189568899163,0.5179602956416758
101,25.21559046363917,0.39034216916102304,0.5913085225530176
102,50.944788232354185,0.3375299116320388,0.7733939717121592
103,75.54571772704692,0.679403815210526,0.4860890241400475
104,103.88867485409035,0.3913988558205106,0.5041165817280223
105,51.79162182838327,0.5313632630283115,0.5123744723274126
106,69.2156595022093,0.8944464054210319,0.7724429580907132
107,29.78046904721039,0.37341003328731837,0.5016358128251759
108,79.195911732484,0.9416427248246945,0.5644890150381542
109,82.82856820982457,0.8989551879514909,0.7831670260933301
110,84.00987103239535,0.12221919850590013,0.4219220815525278
111,69.18847062727791,0.19703981208256505,0.7423853698806415
112,57.386657708962844,0.6001780082448146,0.743812345480095
113,104.93433874355263,0.47026254066804973,0.717155107972037
114,122.64453966129857,0.0008847905690541058,0.6240612013813511
115,49.858091526405545,0.48276664141814973,0.4233900039338632
116,99.2670109894954,0.7969714905751767,0.7818487797490125
117,43.31154602772087,0.8097557336915442,0.7183375077943787
118,83.10694814722612,0.024480346295388644,0.46183371109047894
119,93.05705566055373,0.033209498067382937,0.7841221236008555
120,82.20768140734367,0.3065918347766273,0.4443659198458578
121,30.26519718986188,0.5578439626798052,0.5109103064869369
122,119.46192363936035,0.1304676825761628,0.6392113809639645
123,54.18086687835847,0.49534642299414455,0.664788137399181
124,90.77094191763948,0.16107421583180292,0.7588652427744678
125,55.005902786100805,0.4566786498586304,0.46943910782090736
126,28.504788479073696,0.7457144192285555,0.706700312393998
127,118.00358594644628,0.6621162837538104,0.7727673857966884
128,94.94921411614877,0.050623591501040344,0.750094869958596
129,71.22673374101228,0.3955918997411624,0.4816192632242948
130,111.07563055548573,0.051272538534390844,0.6459974432300399
131,38.516842689287856,0.3835139986764221,0.7201307461679975
132,120.27433259879355,0.27064881076841474,0.6311389083816572
133,78.08665218236008,0.5363672364727055,0.7575398317263313
134,65.74408057998218,0.4295918361760095,0.7412002923898218
135,113.55547031599431,0.2523868249042851,0.5593463631990476
136,112.64732772374084,0.5808899515693453,0.41070851544921183
137,82.7804862582463,0.014623983241598082,0.5300746477631672
138,66.13703121025276,0.9556575078298398,0.7202094472473974
139,106.44479812446515,0.10486456338669148,0.7283125014485292
140,46.06901393418007,0.701888264933613,0.5306282261316682
141,123.56800009760208,0.9436190984359314,0.5486472200020187
142,121.35513555275783,0.5785299732254983,0.4534846154477591
143,60.88687444798203,0.5419866012606847,0.7843158506510528
144,41.17118502689134,0.7692702698306705,0.4861557961225622
145,51.410949958802256,0.6235498024432503,0.589170628670616
146,35.11015734322467,0.46421975303496366,0.4899670373034198
147,123.19053268818044,0.2642874542409188,0.6709557387655939
148,112.23255997127336,0.691382746754125,0.5116050206351098
149,62.71604652839207,0.514033706028792,0.49779117595996003
150,85.04504595401585,0.16966971991188462,0.5088984258844185
