,value1,value2
0,1.0,0.7654776685347866
1,0.9184985236846198,0.8758752324340716
2,0.651396978612235,0.8165450132586689
3,0.6727533273283421,0.4569440253341568
4,1.0,0.8567158152204838
5,0.7463556367649212,0.7959073918085965
6,0.5205383982099312,0.7928994967760542
7,0.5788510212826768,0.701417742906629
8,0.4,0.7445849217306442
9,1.0,0.5611763587681152
10,0.4,0.6784236765249391
11,0.4,0.677733936550952
12,0.8251766414842994,0.7841305562991471
13,0.5320663712331583,0.7822543744632701
14,0.7625795564903894,0.8376187700352676
15,1.0,0.873594029145214
16,0.8696772293288634,0.8432248925508823
17,0.6809055027514495,0.48452113956914405
18,1.0,0.8767969551424752
19,0.8802088938558444,1.0
20,0.6580254613618517,0.7890169313149019
21,0.6081735115047964,0.9171004134138796
22,1.0,0.8558433072902017
23,0.9408076658555747,0.9477534897184529
24,1.0,0.7451610172839704
25,0.835395831518509,0.5766076953864271
26,0.40602978043977256,0.7240580265925639
27,0.7416851796638261,0.9471606188273833
28,1.0,0.9176087786173219
29,0.4,0.7698890144043771
30,0.797817346869418,0.6257091204278376
31,0.4,0.886744995201679
32,0.9759106011883869,0.8347746370172302
33,0.5290257828787794,1.0
34,1.0,0.9063817284374369
35,0.4,0.912674851242185
36,1.0,0.46151950658839613
37,1.0,0.9008659752265691
38,0.4778784018693869,0.7948626824044832
39,1.0,0.8470850883558088
40,0.6744117643150779,0.4948743050820164
41,0.6103689972896477,1.0
42,0.8318539908148042,0.9875802676985566
43,0.9565363973626291,0.9183933057211756
44,0.6857200863301383,0.4729588579382736
45,1.0,1.0
46,0.4,0.9685181065794355
47,1.0,0.8178059368919981
48,0.8517815985870848,0.5867749899649621
49,0.4293282568343957,1.0
50,0.4240100692631028,0.8169422963077939
51,1.0,0.7437631737166355
52,1.0,0.7773012830190109
53,0.40055630226932604,0.6314851900268259
54,1.0,1.0
55,1.0,0.5816647830414235
56,0.7641373343784396,0.9606408094210543
57,1.0,0.6718897637046596
58,1.0,0.8746569322328175
59,1.0,0.6915137543075984
60,0.9267095973019353,0.5229380629791209
61,0.7142415211802692,0.6254286527637424
62,0.4,0.656298430862168
63,1.0,0.9098532333599554
64,1.0,0.8882125908096258
65,0.9055451085945176,1.0
66,0.4,0.8730514575014469
67,1.0,0.6883856017281752
68,0.9495352984210146,0.9297194444540882
69,0.6014585248413776,0.669696428187919
70,0.4,0.6227577330113279
71,1.0,0.9272330624064442
72,1.0,0.9964805044924365
73,1.0,0.4399574726416467
74,0.9132564281262912,0.9305021731537916
75,1.0,0.8475746203291539
76,0.6580594288207694,0.8359812186315495
77,1.0,0.8766760091907334
78,0.8934630990927629,0.5784571517715258
79,0.7556787005753325,1.0
80,0.4,0.8316392925177112
81,1.0,0.8792940000444401
82,0.9649325370475981,0.8036308647220874
83,0.59709766005083,0.8062472140328374
84,0.4,0.6229735269729831
85,0.8247677125260846,0.9059599094542773
86,0.7921645656945029,0.7323347570045265
87,1.0,0.9753939586965797
88,0.4,0.9467443155146062
89,0.690120395343782,0.8784721493664266
90,1.0,0.6969409063083002
91,1.0,0.7156423473344357
92,0.80145999521988,0.5958274979784707
93,1.0,0.7901851188154025
94,1.0,0.7735227421370084
95,0.5844585592392525,0.6663785982695372
96,1.0,0.8277641630619581
97,0.7032534375868587,0.5022895441413784
98,0.4189563144720365,0.8835330795363765
99,0.969996946981754,0.9995915179248102
100,1.0,1.0
101,0.8000622822842066,0.8161584648417414
102,1.0,0.9325898764218623
103,0.6092946529963243,0.9806143780556658
104,0.4,0.7967045026874422
105,1.0,0.9935537584249055
106,1.0,0.5357657177127111
107,0.5599795264796584,0.7957440076657697
108,0.5361934446706205,0.6941555274981107
109,0.8659470955963968,0.7462785616916235
110,1.0,0.9962875207762822
111,0.8460999330672935,0.7177923432119054
112,0.7608800695948005,1.0
113,0.7566854188255878,0.7595176404443714
114,0.9749092992921521,0.8507021686851499
115,0.8788625719377116,0.9736566331516219
116,0.7936819800391733,0.7342913670819234
117,0.4,0.8937809932758911
118,0.655171255053235,0.796220763202358
119,0.6731805131790503,0.6603993481468229
120,0.5447175037534407,0.6660848249066886
121,0.6218288964156207,1.0
122,0.4,0.87654813484387
123,0.407459147165813,0.6727000924712655
124,0.8854555793598063,1.0
125,0.4826309913462764,0.7118566315734904
126,0.7207207118249328,0.4465908819455095
127,0.8833699341348966,0.8193749089494228
128,0.9496304874739313,1.0
129,0.953555740723931,0.9892739294883616
130,0.8616649827469102,0.8431392551053402
131,0.5755638097726876,1.0
132,0.6664208526151504,0.8176114806393013
133,0.8903426236963621,0.7065777823564492
134,0.48786738864890333,0.7506070796011794
135,0.840543422809957,0.833456340232293
136,0.4655178329404257,0.8435338212648305
137,0.8840685608832438,0.9480494924013829
138,0.5068320588861723,0.7765573078311044
139,0.5786478986427902,0.8036198127772358
140,0.751363610440925,0.6777535684097151
141,0.4,0.7147462634393151
142,0.6509147728274822,1.0
143,0.6019424105081271,0.6287438132583236
144,0.5548203192152182,0.7948363809628892
145,0.4502457899741934,0.8986338057334252
146,1.0,1.0
147,0.7991363983435714,0.785101072801023
148,0.5835337429983989,0.7556836868526007
149,0.519804721301321,0.7575357236836026
